Unnamed: 0.1,Unnamed: 0,ISBN,ID,title,authors,description,avg_rating,age,no_synset,synset,emotion_vector,lang
4375,4375,9780786919024,590813,"Chosen of the Gods (Dragonlance: Kingpriest, #1)",[Chris Pierson],"After the Kingpriest fortells his own death, dark forces converge on the Temple and a priestess of the god Paladine enters on a quest to find the Lightbringer, chosen by the gods to bring light to battle the coming darkness.",4.07,16.0,"{'Anger': 0.08170575692963754, 'Anticipation': 0.11791044776119403, 'Disgust': 0.02797441364605544, 'Fear': 0.10353944562899786, 'Joy': 0.05513859275053305, 'Sadness': 0.10102345415778251, 'Surprise': 0.024648187633262257, 'Trust': 0.06162046908315565, 'Objective': 0.42643923240938164}","{'Anger': 0.08170575692963754, 'Anticipation': 0.11791044776119403, 'Disgust': 0.02797441364605544, 'Fear': 0.10353944562899786, 'Joy': 0.05513859275053305, 'Sadness': 0.10102345415778251, 'Surprise': 0.024648187633262257, 'Trust': 0.06162046908315565, 'Objective': 0.42643923240938164}","{'Anger': 0.14245353159851304, 'Anticipation': 0.2055762081784387, 'Disgust': 0.0487732342007435, 'Fear': 0.18052044609665427, 'Joy': 0.09613382899628255, 'Sadness': 0.17613382899628252, 'Surprise': 0.04297397769516729, 'Trust': 0.10743494423791823}",en
4389,4389,9780553573312,77585,The Diamond Age,"[Neal Stephenson, Bruce Alan Jensen]","In <i>Snow Crash</i>, Neal Stephenson took science fiction to dazzling new levels. Now, in <i>The Diamond Age</i>, he delivers another stunning tale. Set in twenty-first-century Shanghai, it is the story of what happens when a state-of-the-art interactive device falls into the hands of a street urchin named Nell. Her life --- and the entire future of humanity --- is about to be decoded and reprogrammed....",4.18,13.0,"{'Anger': 0.0, 'Anticipation': 0.026438240270727578, 'Disgust': 0.007553782934493594, 'Fear': 0.04909958907420836, 'Joy': 0.055414551607445, 'Sadness': 0.027737490935460473, 'Surprise': 0.07411771815325113, 'Trust': 0.03447546531302876, 'Objective': 0.725163161711385}","{'Anger': 0.0, 'Anticipation': 0.04943444800482019, 'Disgust': 0.006846876454961246, 'Fear': 0.0445046969572481, 'Joy': 0.062306575740147335, 'Sadness': 0.025141730342617692, 'Surprise': 0.07594555363843014, 'Trust': 0.07851997918549557, 'Objective': 0.6573001396762796}","{'Anger': 0.0, 'Anticipation': 0.1442499800207784, 'Disgust': 0.019979221609526095, 'Fear': 0.12986494046191963, 'Joy': 0.18181091664668744, 'Sadness': 0.07336370175017981, 'Surprise': 0.22160952609286344, 'Trust': 0.22912171341804524}",en
4395,4395,9780440226192,320146,The Gift of Fear: And Other Survival Signals That Protect Us from Violence,[Gavin de Becker],"True fear is a gift.<br />Unwarranted fear is a curse.<br />Learn how to tell the difference.<br /><br />A date won't take ""no"" for an answer. The new nanny gives a mother an uneasy feeling. A stranger in a deserted parking lot offers unsolicited help. The threat of violence surrounds us every day. But we <i>can</i> protect ourselves, by learning to trust—and act on—our gut instincts.<br /><br />In this empowering book, Gavin de Becker, the man Oprah Winfrey calls the nation's leading expert on violent behavior, shows you how to spot even subtle signs of danger—before it's too late. Shattering the myth that most violent acts are unpredictable, de Becker, whose clients include top Hollywood stars and government agencies, offers specific ways to protect yourself and those you love, including how to act when approached by a stranger, when you should fear someone close to you, what to do if you are being stalked, how to uncover the source of anonymous threats or phone calls, the biggest mistake you can make with a threatening person, and more. Learn to spot the danger signals others miss. It might just save your life.<br />",4.18,17.0,"{'Anger': 0.08315497922699233, 'Anticipation': 0.04623567921440262, 'Disgust': 0.0395946116077049, 'Fear': 0.14213773133576735, 'Joy': 0.04686516429560619, 'Sadness': 0.05307608376348147, 'Surprise': 0.042112551932519206, 'Trust': 0.1271664778211423, 'Objective': 0.4196567208023837}","{'Anger': 0.08159641809479698, 'Anticipation': 0.05002315886984715, 'Disgust': 0.04983016828778755, 'Fear': 0.13872163038443724, 'Joy': 0.05592867068087077, 'Sadness': 0.04881696773197467, 'Surprise': 0.04491855797437085, 'Trust': 0.14418326385672378, 'Objective': 0.385981164119191}","{'Anger': 0.13163270390115092, 'Anticipation': 0.07986647401723881, 'Disgust': 0.0626774948931294, 'Fear': 0.23303937687874715, 'Joy': 0.09303638749107336, 'Sadness': 0.08401840134190292, 'Surprise': 0.07730888678524572, 'Trust': 0.2384202746915118}",en
4407,4407,9780553293371,13554512,Foundation and Empire (Foundation #2),[Isaac Asimov],"<i>Alternate cover for this ISBN can be found <a href=""https://www.goodreads.com/book/show/76682.Foundation_and_Empire"" rel=""nofollow"">here</a></i><br /><br />Led by its founding father, the great psychohistorian Hari Seldon, and taking advantage of its superior science and technology, the Foundation has survived the greed and barbarism of its neighboring warrior-planets. Yet now it must face the Empire - still the mightiest force in the Galaxy even in its death throes. When an ambitious general determined t restore the Empire's glory turns the vast Imperial fleet toward the Foundation, the only hope for the small planet of scholars and scientists lies in the prophecies of Hari Seldon.<br /><br />But not even Hari Seldon could have predicted the birth of the extraordinary creature called the Mule - a mutant intelligence with a power greater than a dozen battle fleets... a power that can turn the strongest-willed human into an obedient slave.",4.22,18.5,"{'Anger': 0.04918807283722311, 'Anticipation': 0.06561559332100482, 'Disgust': 0.031005763805461443, 'Fear': 0.04481459984071919, 'Joy': 0.035541217283317356, 'Sadness': 0.037754950528461326, 'Surprise': 0.01275596290646977, 'Trust': 0.10239866096135417, 'Objective': 0.6209251785159888}","{'Anger': 0.06992577299316718, 'Anticipation': 0.06512068033230103, 'Disgust': 0.028228383227645874, 'Fear': 0.06537875436268004, 'Joy': 0.04474512117190188, 'Sadness': 0.039940028511035744, 'Surprise': 0.011613331367055005, 'Trust': 0.10974290910878434, 'Objective': 0.565305018925429}","{'Anger': 0.14354426574477677, 'Anticipation': 0.15929655794378475, 'Disgust': 0.06905155568916278, 'Fear': 0.13362392905456183, 'Joy': 0.11354276266346008, 'Sadness': 0.08408236885615512, 'Surprise': 0.028408236885615508, 'Trust': 0.2684503231624831}",en
4415,4415,9780441008612,1001564,Good Omens,"[Terry Pratchett, Neil Gaiman]","From two delightful imaginations comes a comic masterpiece in which the Four Horsemen of the Apocalypse ride motorcycles, the hound of the devil chases sticks, and the end of the world is subject to Murphy's Law.",4.24,17.0,"{'Anger': 0.039747913096356904, 'Anticipation': 0.08248106584111892, 'Disgust': 0.036707391232240594, 'Fear': 0.12875228039139808, 'Joy': 0.07623417546575267, 'Sadness': 0.054287135828404005, 'Surprise': 0.0, 'Trust': 0.0842500967438775, 'Objective': 0.4975399414008514}","{'Anger': 0.03690965092402464, 'Anticipation': 0.07659137577002054, 'Disgust': 0.034086242299794664, 'Fear': 0.15564681724845994, 'Joy': 0.07079055441478439, 'Sadness': 0.08572895277207392, 'Surprise': 0.0, 'Trust': 0.07823408624229979, 'Objective': 0.46201232032854206}","{'Anger': 0.06860687022900762, 'Anticipation': 0.14236641221374044, 'Disgust': 0.0633587786259542, 'Fear': 0.2893129770992366, 'Joy': 0.13158396946564885, 'Sadness': 0.1593511450381679, 'Surprise': 0.0, 'Trust': 0.14541984732824426}",en
4425,4425,9780851512594,1145273,The Pilgrim's Progress,[John Bunyan],"This de luxe edition of Bunyan's great work comes as near as possible to the 'ideal'- with the original marginal notes and references from Scripture, both parts of the Progress, and a series of magnificent and evocative etchings by William Strang.",4.0,13.0,"{'Anger': 0.0, 'Anticipation': 0.1050066250236608, 'Disgust': 0.0, 'Fear': 0.0, 'Joy': 0.06871095968199886, 'Sadness': 0.017745599091425326, 'Surprise': 0.02403937156918418, 'Trust': 0.07467348097671778, 'Objective': 0.7098239636570132}","{'Anger': 0.0, 'Anticipation': 0.13083985957331892, 'Disgust': 0.0, 'Fear': 0.0, 'Joy': 0.06535241695922225, 'Sadness': 0.016878206859303267, 'Surprise': 0.022864344225402827, 'Trust': 0.08893689801062202, 'Objective': 0.6751282743721307}","{'Anger': 0.0, 'Anticipation': 0.4027431421446384, 'Disgust': 0.0, 'Fear': 0.0, 'Joy': 0.20116375727348296, 'Sadness': 0.051953449709060684, 'Surprise': 0.07037960653920754, 'Trust': 0.27376004433361045}",en
4431,4431,9780571081783,50405391,The Bell Jar,[Sylvia Plath],"We follow Esther Greenwood's personal life from her summer job in New York with <i>Ladies' Day</i> magazine, back through her days at New England's largest school for women, and forward through her attempted suicide, her bad treatment at one asylum and her good treatment at another, to her final re-entry into the world like a used tyre: ""patched, retreaded, and approved for the road"" ... Esther Greenwood's account of her year in the bell jar is as clear and readable as it is witty and disturbing.",4.01,19.0,"{'Anger': 0.03539189657162646, 'Anticipation': 0.021816922544153298, 'Disgust': 0.009026895994459196, 'Fear': 0.05383816229943439, 'Joy': 0.06939859171187811, 'Sadness': 0.05208357381969295, 'Surprise': 0.005055985224518065, 'Trust': 0.0838739466697449, 'Objective': 0.6695140251644928}","{'Anger': 0.034623723913632665, 'Anticipation': 0.02134339145360918, 'Disgust': 0.008830969373927185, 'Fear': 0.053369771433733865, 'Joy': 0.06789231186195681, 'Sadness': 0.06667268949317914, 'Surprise': 0.004946246273376096, 'Trust': 0.08733851296413407, 'Objective': 0.6549823832324511}","{'Anger': 0.10035349567949724, 'Anticipation': 0.06186174391201885, 'Disgust': 0.025595705682115735, 'Fear': 0.15468709086148208, 'Joy': 0.1967792615868028, 'Sadness': 0.1932443047918303, 'Surprise': 0.014336213668499607, 'Trust': 0.25314218381775333}",en
4452,4452,9780060959036,14249,Prodigal Summer,[Barbara Kingsolver],"<i>Prodigal Summer</i> weaves together three stories of human love within a larger tapestry of lives inhabiting the forested mountains and struggling small farms of southern Appalachia.<br /><br />From her outpost in an isolated mountain cabin, Deanna Wolfe, a reclusive wildlife biologist, watches a den of coyotes that have recently migrated into the region. She is caught off-guard by a young hunter who invades her most private spaces and confounds her self-assured, solitary life. On a farm several miles down the mountain, Lusa Maluf Landowski, a bookish city girl turned farmer's wife, finds herself unexpectedly marooned in a strange place where she must declare or lose her attachment to the land that has become her own. And a few more miles down the road, a pair of elderly feuding neighbors tend their respective farms and wrangle about God, pesticides, and the possibilities of a future neither of them expected.<br /><br />Over the course of one humid summer, these characters find their connections to one another and to the flora and fauna with whom they share a place. <i>Prodigal Summer</i> demonstrates a balance of narrative, drama and ideas that is characteristic of Barbara Kingsolver's finest work.",4.0,16.833333333333332,"{'Anger': 0.026258646074973253, 'Anticipation': 0.0610653871005328, 'Disgust': 0.008685796604065377, 'Fear': 0.051818191447668076, 'Joy': 0.06258010528880274, 'Sadness': 0.027603885305115088, 'Surprise': 0.034425413369771306, 'Trust': 0.04964674229665174, 'Objective': 0.6779158325124196}","{'Anger': 0.024798183400522176, 'Anticipation': 0.06697210079326178, 'Disgust': 0.008202706893274781, 'Fear': 0.0561785389178429, 'Joy': 0.0701531505396781, 'Sadness': 0.03486150429641782, 'Surprise': 0.03571178488901337, 'Trust': 0.06291076055098184, 'Objective': 0.6402112697190073}","{'Anger': 0.07511438354089023, 'Anticipation': 0.18722540375117414, 'Disgust': 0.02484622610065752, 'Fear': 0.1625912795806442, 'Joy': 0.18186225494652003, 'Sadness': 0.10559646092779444, 'Surprise': 0.09847589613065479, 'Trust': 0.16428809502166472}",en
4453,4453,9780061009051,306445,"One For The Money (Stephanie Plum, #1)",[Janet Evanovich],"You've lost your job as a department store lingerie buyer, your car's been repossessed, and most of your furniture and small appliances have been sold off to pay last month's rent. Now the rent is due again. And you live in New Jersey. What do you do?<br /><br />If you're Stephanie Plum, you become a bounty hunter. But not just a nickel-and-dime bounty hunter; you go after the big money. That means a cop gone bad. And not just any cop. She goes after Joe Morelli, a disgraced former vice cop who is also the man who took Stephanie's virginity at age 16 and then wrote details on a bathroom wall. With pride and rent money on the line, Plum plunges headlong into her first case, one that pits her against ruthless adversaries - people who'd rather kill than lose.<br /><br />In Stephanie Plum, Evanovich has created a resourceful and humorous character who stands apart from the pack of gritty female detectives.",4.04,16.8,"{'Anger': 0.049845955145367216, 'Anticipation': 0.06242516379878647, 'Disgust': 0.023221084637221, 'Fear': 0.06650163462443999, 'Joy': 0.05316901882172503, 'Sadness': 0.07528690013319161, 'Surprise': 0.010614968585612613, 'Trust': 0.05351881499818375, 'Objective': 0.6054164592554722}","{'Anger': 0.053842186694172255, 'Anticipation': 0.05982465188241362, 'Disgust': 0.02225373904074265, 'Fear': 0.07440691077875194, 'Joy': 0.05330067044868489, 'Sadness': 0.08544352759154203, 'Surprise': 0.010172769468798349, 'Trust': 0.06055956678700361, 'Objective': 0.5801959773078906}","{'Anger': 0.12825552825552824, 'Anticipation': 0.14250614250614252, 'Disgust': 0.053009828009828, 'Fear': 0.17724201474201476, 'Joy': 0.12696560196560197, 'Sadness': 0.203531941031941, 'Surprise': 0.02423218673218673, 'Trust': 0.14425675675675675}",en
4481,4481,9780395861356,325684,Three Stories You Can Read to Your Dog,"[Sara Swan Miller, True Kelley]","Does your dog sleep a lot? Maybe he or she is bored. Why not try reading these three stories to your dog? Accompanied by lively illustrations, they are all about the things dogs understand best -- burglars, bones, and running free.",4.24,13.5,"{'Anger': 0.0, 'Anticipation': 0.0, 'Disgust': 0.029359669368257207, 'Fear': 0.03188234662659009, 'Joy': 0.04304653534431861, 'Sadness': 0.0, 'Surprise': 0.0, 'Trust': 0.03692770114325586, 'Objective': 0.8587837475175782}","{'Anger': 0.0, 'Anticipation': 0.08191837950551087, 'Disgust': 0.06281118345461509, 'Fear': 0.025277671390271927, 'Joy': 0.05566194306140687, 'Sadness': 0.0, 'Surprise': 0.02859696157283289, 'Trust': 0.0648538235669603, 'Objective': 0.6808800374484021}","{'Anger': 0.0, 'Anticipation': 0.19581555961811906, 'Disgust': 0.11111111111111112, 'Fear': 0.12065813528336379, 'Joy': 0.22628478569977659, 'Sadness': 0.0, 'Surprise': 0.1365021328458257, 'Trust': 0.2096282754418038}",en
